# t (s)	mx ()	my ()	mz ()
2.676178314751101e-09	-0.21048929	0.04373432	0.18641825
2.677085804137379e-09	-0.2102326	0.043671273	0.18511409
2.678174675256874e-09	-0.209832	0.043683324	0.18355194
2.679081991186791e-09	-0.20942831	0.043765463	0.18225281
2.6801707390985694e-09	-0.20887119	0.04394679	0.18069723
2.681077982893546e-09	-0.20835641	0.044162016	0.17940399
2.6821665213079875e-09	-0.20769233	0.04448884	0.17785592
2.6830735439975058e-09	-0.20711234	0.044810265	0.17656903
2.684161889287652e-09	-0.20640045	0.045242988	0.17502835
2.685068822174503e-09	-0.20580691	0.04563252	0.17374723
2.6861571220467147e-09	-0.20511092	0.04612069	0.17221285
2.6870639780363435e-09	-0.20455728	0.04653343	0.17093648
2.688152200975006e-09	-0.20394021	0.047021385	0.16940695
2.689059055105101e-09	-0.20347698	0.047410794	0.16813369
2.6901472751896475e-09	-0.20299567	0.047844	0.16660692
2.691054139084487e-09	-0.20266598	0.048166938	0.16533503
2.6921424343483558e-09	-0.20236596	0.048497893	0.16380857
2.693049390020097e-09	-0.20220172	0.048719335	0.16253594
2.6941377825358334e-09	-0.20211296	0.048912607	0.16100746
2.695044835421414e-09	-0.2021316	0.04900931	0.15973221
2.696133354814226e-09	-0.20226544	0.04904534	0.15819956
2.6970405339877018e-09	-0.20246807	0.049008347	0.15692009
2.698129277939416e-09	-0.20281567	0.048885472	0.15538156
2.699036646130952e-09	-0.20318654	0.048721	0.15409674
2.700125576701859e-09	-0.20371918	0.048455566	0.1525516
2.7010331233005586e-09	-0.20422664	0.048184264	0.15126117
2.70212231181774e-09	-0.20489796	0.04780874	0.14970942
2.7030300326484332e-09	-0.20549704	0.04746331	0.14841387
2.704119323922563e-09	-0.20624661	0.047022577	0.14685676
2.7050271191767594e-09	-0.20688286	0.046644036	0.14555743
2.706116531169262e-09	-0.20764194	0.046190094	0.14399672
2.707024392424316e-09	-0.20825636	0.04582289	0.14269531
2.708113848042778e-09	-0.2089539	0.04540883	0.14113325
2.709021771345152e-09	-0.20948854	0.04509569	0.13983159
2.710111304871776e-09	-0.21005812	0.04476943	0.13827018
2.711019242894886e-09	-0.21046151	0.044546384	0.1369699
2.712108759532149e-09	-0.21084772	0.044345155	0.13541092
2.713016646711198e-09	-0.2110801	0.04423732	0.13411318
2.714106105423916e-09	-0.2112442	0.044183258	0.13255762
2.7150139498075624e-09	-0.21128167	0.044201903	0.13126285
2.7161033097208396e-09	-0.2112059	0.04429952	0.12971091
2.7170110281583106e-09	-0.21104318	0.044440795	0.12841913
2.718100176201868e-09	-0.21073289	0.04467644	0.12687057
2.719007712600687e-09	-0.21038419	0.044921774	0.1255813
2.7200967255262944e-09	-0.20986775	0.045265306	0.124035284
2.721004210254742e-09	-0.20936568	0.045583747	0.12274769
2.722093102016433e-09	-0.2086921	0.045992088	0.121203415
2.7230004702758263e-09	-0.20808476	0.04634387	0.11991702
2.7240892859352086e-09	-0.20731904	0.04676622	0.118373826
2.7251780793225544e-09	-0.2065342	0.047173966	0.11683103
2.726085311848115e-09	-0.20588222	0.04749162	0.11554574
2.7271738702533632e-09	-0.20512222	0.047834046	0.11400383
2.7280809771050575e-09	-0.20452271	0.048078537	0.11271915
2.7291695397686417e-09	-0.20386228	0.048313573	0.111177735
2.7300766628037384e-09	-0.20337434	0.048454978	0.10989346
2.731165184671185e-09	-0.20287885	0.048554044	0.108352646
2.73207235406378e-09	-0.20255093	0.048575424	0.10706878
2.73316099460976e-09	-0.20226966	0.048527095	0.105528384
2.734068259388354e-09	-0.2021345	0.04842658	0.10424488
2.73515711783448e-09	-0.20209582	0.048237797	0.10270482
2.7360646240338096e-09	-0.20216744	0.04802859	0.10142155
2.737153742680249e-09	-0.20237601	0.047723517	0.09988183
2.7380614360470728e-09	-0.20264807	0.047432035	0.09859893
2.739150737290702e-09	-0.20308432	0.047048755	0.09705979
2.7400585300223058e-09	-0.20353079	0.04671099	0.09577748
2.7411478760768878e-09	-0.2041527	0.046296354	0.094239205
2.742055716055508e-09	-0.20473051	0.045953125	0.09295762
2.7431451571339974e-09	-0.20547798	0.045556594	0.09142016
2.7440530587999444e-09	-0.20613125	0.045248307	0.090139255
2.7451425600574726e-09	-0.206932	0.0449159	0.08860251
2.7460505245141263e-09	-0.20759758	0.044677734	0.08732207
2.7471401051415104e-09	-0.20837426	0.0444466	0.08578567
2.7480480823454888e-09	-0.20898792	0.04430447	0.08450535
2.749137610920865e-09	-0.20966564	0.044198826	0.08296885
2.750045524322346e-09	-0.21016832	0.044166673	0.08168819
2.751134998672652e-09	-0.21068212	0.044195358	0.08015086
2.7520428386987586e-09	-0.21102591	0.04427389	0.07886921
2.7531321184095545e-09	-0.2113271	0.044429902	0.07733051
2.7540398105704745e-09	-0.21147971	0.044606995	0.07604746
2.7551289676397683e-09	-0.21154064	0.044868805	0.07450676
2.75603658619605e-09	-0.21148874	0.04512133	0.073221885
2.7571256845260392e-09	-0.21130534	0.04545584	0.071678944
2.7580332285364747e-09	-0.21105564	0.045752574	0.070392326
2.759122162109135e-09	-0.21064784	0.046119113	0.068847604
2.7600294935867366e-09	-0.21022648	0.04642444	0.06755986
2.7611182279262473e-09	-0.20963626	0.046779573	0.066014156
2.7620254986101526e-09	-0.20908605	0.047057733	0.06472586
2.7631141823869103e-09	-0.2083729	0.047360204	0.06318003
2.764021399310206e-09	-0.20774905	0.047579102	0.06189216
2.7651100635028e-09	-0.20698425	0.047794256	0.060347375
2.7660173369272255e-09	-0.20634884	0.047928993	0.059060782
2.767106112027688e-09	-0.20560813	0.048032448	0.05751805
2.7680134725414514e-09	-0.20502384	0.04806778	0.05623359
2.769102367583696e-09	-0.20438002	0.04804783	0.054693844
2.7700098266087976e-09	-0.20390403	0.047979668	0.05341219
2.7710988072527094e-09	-0.20341977	0.047838286	0.051876154
2.7720063369244726e-09	-0.20309803	0.047673896	0.050597753
2.7730954773706828e-09	-0.20281945	0.04742618	0.049065635
2.774003176708733e-09	-0.20268215	0.047183055	0.04779053
2.7750925279203808e-09	-0.20263481	0.04685526	0.046262372
2.776000404967715e-09	-0.2026937	0.046559043	0.044990525
2.777089937985381e-09	-0.20288001	0.04618553	0.043466233
2.7781795749271286e-09	-0.2031865	0.04580325	0.041943945
2.7790876707740077e-09	-0.20352688	0.04548644	0.04067688
2.780177419415734e-09	-0.20402646	0.045118384	0.039158165
2.7810856031443515e-09	-0.20450841	0.044829283	0.03789389
2.782175489432775e-09	-0.20515057	0.044512402	0.036378235
2.7830837534581988e-09	-0.20572598	0.04427968	0.03511631
2.78417366124665e-09	-0.20644718	0.044044983	0.033603195
2.7850819178662437e-09	-0.20705959	0.043891016	0.032343056
2.786171824890076e-09	-0.20778978	0.043760527	0.030831572
2.7870800553634067e-09	-0.2083802	0.043699272	0.02957233
2.7881698600855843e-09	-0.20904966	0.04368408	0.028061345
2.7890779703365904e-09	-0.20956229	0.043719877	0.026801977
2.7901676739143347e-09	-0.21010852	0.043819286	0.02529001
2.791075738608485e-09	-0.21049616	0.04394672	0.02402913
2.7921653630115896e-09	-0.2108696	0.044148654	0.022514652
2.793073353562826e-09	-0.21109787	0.04435328	0.021251105
2.7941628938459143e-09	-0.21126647	0.044635627	0.019732796
2.7950708017174724e-09	-0.21131687	0.044895496	0.018465657
2.7961602798294126e-09	-0.2112688	0.045228362	0.0169426
2.7970681534206797e-09	-0.2111402	0.04551618	0.01567129
2.7981575098007554e-09	-0.21088465	0.045864724	0.014143327
2.799065260535966e-09	-0.21059318	0.046150386	0.012868058
2.8001544969473837e-09	-0.2101591	0.04647809	0.01133561
2.801062173890181e-09	-0.20973627	0.04673153	0.010056991
2.8021514106624076e-09	-0.20916915	0.047003623	0.008521056
2.803059104808586e-09	-0.20865847	0.047197595	0.007240176
2.804148362695743e-09	-0.20801587	0.047384214	0.0057024686
2.805056127509732e-09	-0.20746851	0.04749681	0.0044209114
2.806145487565572e-09	-0.20681415	0.047575943	0.0028834925
2.8070532832955854e-09	-0.2062839	0.0475928	0.0016032248
2.8081426089538622e-09	-0.20568152	0.047552485	6.864739e-05
2.8090503735979616e-09	-0.20521952	0.04746835	-0.0012082587
2.8101396816287097e-09	-0.20472656	0.047308147	-0.0027376919
2.811047446510235e-09	-0.20437624	0.047127593	-0.004009442
2.812136824626162e-09	-0.20403829	0.046858888	-0.0055318144
2.813044689104732e-09	-0.20383148	0.046596147	-0.0067970175
2.814134230631663e-09	-0.20367841	0.046241354	-0.008310887
2.815042271706743e-09	-0.20363243	0.045919206	-0.009568624
2.8161319819350517e-09	-0.20367561	0.045509994	-0.01107312
2.817040095668385e-09	-0.20379193	0.045157857	-0.012322821
2.818129851283691e-09	-0.2040235	0.04473227	-0.013817697
2.8190380308722933e-09	-0.20428787	0.04438336	-0.01505967
2.820127844111196e-09	-0.20468193	0.04398207	-0.016545765
2.821036037209296e-09	-0.20506603	0.043670148	-0.017780988
2.822125873676043e-09	-0.20558162	0.043332398	-0.019259948
2.8230340972242234e-09	-0.20604633	0.043088257	-0.020490186
2.8241239675733623e-09	-0.20663173	0.042847734	-0.021964476
2.825032203101992e-09	-0.20713116	0.04269597	-0.023192026
2.8261220517278417e-09	-0.20772949	0.042577133	-0.024664616
2.8270302253845653e-09	-0.20821582	0.04253338	-0.025892032
2.8281199872167425e-09	-0.20877072	0.0425487	-0.0273661
2.8290280498627243e-09	-0.209199	0.04261776	-0.028596073
2.830117681076804e-09	-0.2096603	0.04276609	-0.030074742
2.8310256284747092e-09	-0.20999292	0.0429412	-0.031309713
2.8321150980223113e-09	-0.21032147	0.043207582	-0.032795597
2.833022976614361e-09	-0.2105314	0.043470882	-0.034037523
2.8341124321123866e-09	-0.2107023	0.043827914	-0.0355326
2.8350203228943027e-09	-0.21077533	0.044152062	-0.03678259
2.836109784519779e-09	-0.21077949	0.044562317	-0.038287453
2.8370176905624564e-09	-0.21071479	0.04491304	-0.039545443
2.8381072224371883e-09	-0.21055904	0.04533277	-0.041059393
2.839015223289686e-09	-0.21036847	0.045672286	-0.042324267
2.8401048393986147e-09	-0.21007395	0.046055693	-0.04384524
2.8410128556687523e-09	-0.20978034	0.046346422	-0.045114644
2.842102519225703e-09	-0.20937978	0.04665039	-0.04663935
2.843010645382017e-09	-0.20901407	0.046858974	-0.047910407
2.8441004351224543e-09	-0.20854814	0.047047615	-0.04943509
2.845008666349331e-09	-0.2081463	0.047148395	-0.05070439
2.8460985769971952e-09	-0.2076595	0.047196932	-0.052224927
2.8470069078615886e-09	-0.207259	0.04717486	-0.05348914
2.848097022899512e-09	-0.2067957	0.04707252	-0.055001874
2.849005506821149e-09	-0.20643225	0.046924986	-0.05625821
2.8500957649105644e-09	-0.20603292	0.046676498	-0.05776007
2.8510043774937373e-09	-0.20573755	0.046413973	-0.059006445
2.8520947696174585e-09	-0.20543545	0.04603947	-0.060495533
2.8530034315079967e-09	-0.20523214	0.045684706	-0.061730806
2.8540937498967997e-09	-0.20505102	0.045218024	-0.06320626
2.85500232792156e-09	-0.20495495	0.04480392	-0.0644303
2.856092602472625e-09	-0.20490722	0.044289082	-0.065892875
2.857001124797172e-09	-0.2049239	0.043855246	-0.06710683
2.85809130407962e-09	-0.20501031	0.043342024	-0.068558365
2.859181460739695e-09	-0.2051661	0.042851042	-0.07000508
2.8600898922229543e-09	-0.20534545	0.04246934	-0.07120769
2.8611799597257086e-09	-0.20561461	0.04205593	-0.07264811
2.8620883106422715e-09	-0.20587872	0.041756906	-0.073847
2.8631782788854467e-09	-0.20623593	0.041461788	-0.07528486
2.8640865164681274e-09	-0.20656067	0.04127482	-0.07648317
2.8651763501767423e-09	-0.20697403	0.04112681	-0.07792224
2.8660845345144302e-09	-0.20733096	0.04106989	-0.07912313
2.8671743685135663e-09	-0.2077649	0.04108277	-0.08056706
2.8680825617736205e-09	-0.2081238	0.041160606	-0.08177325
2.8691724501787214e-09	-0.20854208	0.041331656	-0.08322485
2.870080704418359e-09	-0.2088734	0.04153501	-0.08443828
2.871170590261133e-09	-0.20924209	0.041845016	-0.08589914
2.8720788375790513e-09	-0.20951937	0.042151466	-0.08712058
2.873168723560542e-09	-0.20980953	0.04256654	-0.08859109
2.8740770020539068e-09	-0.21001144	0.042942688	-0.08982038
2.875166938961249e-09	-0.21020131	0.043417573	-0.09129969
2.8760751989237325e-09	-0.21031319	0.04382229	-0.09253543
2.8771651584443804e-09	-0.21038958	0.044304878	-0.09402136
2.8780734908702228e-09	-0.21040437	0.044693574	-0.09526149
2.8791635609387875e-09	-0.21036369	0.045130324	-0.09675107
2.880071970602679e-09	-0.21028228	0.04545948	-0.09799276
2.8811620844893807e-09	-0.21013033	0.045800935	-0.09948233
2.8820705823303413e-09	-0.20996147	0.04603276	-0.10072255
2.883160790797287e-09	-0.20971301	0.04623896	-0.102208495
2.8840692911932604e-09	-0.20947239	0.046345506	-0.10344417
2.8851595396414482e-09	-0.20914994	0.04639037	-0.10492315
2.8860681656883616e-09	-0.20885892	0.04635671	-0.106151976
2.8871585844089646e-09	-0.20849076	0.04623099	-0.107621595
2.8880672658530896e-09	-0.20817472	0.046056904	-0.10884173
2.889157669765469e-09	-0.20779282	0.045769386	-0.11030018
2.8900663223305846e-09	-0.20747906	0.04546956	-0.11151071
2.8911567195425514e-09	-0.2071163	0.045046188	-0.11295756
2.892065398396159e-09	-0.20683178	0.044648588	-0.11415859
2.893155889839479e-09	-0.20651932	0.044129584	-0.11559462
2.8940646062564708e-09	-0.20628852	0.04367247	-0.116787136
2.8951550737728683e-09	-0.20605329	0.04310818	-0.1182137
2.8960637811703922e-09	-0.2058962	0.04263601	-0.1193992
2.8971542229803407e-09	-0.2057587	0.042081326	-0.12081848
2.8980629140565758e-09	-0.20568919	0.04163995	-0.12199895
2.8991533000482214e-09	-0.2056619	0.04114853	-0.1234134
2.900061948405948e-09	-0.20568658	0.040780373	-0.124590896
2.9011523728252363e-09	-0.2057728	0.040398955	-0.1260031
2.902061101960499e-09	-0.20589054	0.04013855	-0.12717974
2.9031515581288357e-09	-0.20608419	0.039902233	-0.12859191
2.9040602876084983e-09	-0.2062861	0.039772797	-0.12976925
2.9051507895186107e-09	-0.20657215	0.039701406	-0.13118312
2.906059605801906e-09	-0.20684227	0.039712388	-0.13236253
2.907150216460279e-09	-0.20719774	0.03980853	-0.13377942
2.9080590590761066e-09	-0.20751414	0.039954767	-0.13496158
2.9091496440159198e-09	-0.20790981	0.040203605	-0.13638198
2.910058504022608e-09	-0.20824622	0.040465884	-0.13756728
2.911149167827737e-09	-0.20864911	0.04083682	-0.13899152
2.912058104501771e-09	-0.20897722	0.041183986	-0.14017996
2.913148824248248e-09	-0.20935304	0.04163384	-0.1416078
2.914057781680476e-09	-0.20964469	0.04202603	-0.14279898
2.9151485233936754e-09	-0.20996086	0.042503625	-0.14422975
2.916057522130214e-09	-0.21019052	0.042896505	-0.14542307
2.9171483632341866e-09	-0.2104192	0.043348107	-0.14685595
2.9180573898048237e-09	-0.2105664	0.04369755	-0.14805047
2.919148232633174e-09	-0.21068692	0.044072412	-0.1494841
2.920057245094271e-09	-0.21073826	0.044339117	-0.15067866
2.921148039182125e-09	-0.21073934	0.04459494	-0.15211156
2.9220570332252826e-09	-0.21068977	0.044748627	-0.15330485
2.923147859810355e-09	-0.21057089	0.044856004	-0.1547355
2.924056882508531e-09	-0.21042445	0.04487852	-0.15592624
2.92514773799945e-09	-0.21019591	0.0448239	-0.15735306
2.9260567652539925e-09	-0.20996563	0.044711076	-0.15853995
2.9271475732018175e-09	-0.20964798	0.04449808	-0.15996133
2.9280565735900583e-09	-0.2093547	0.04426003	-0.1611432
2.929147368785491e-09	-0.20897691	0.043908898	-0.16255806
2.9300563822041664e-09	-0.2086476	0.043568727	-0.16373415
2.931147179914657e-09	-0.20824453	0.04311387	-0.16514169
2.9320561034968274e-09	-0.2079098	0.04270507	-0.16631138
2.933146789624171e-09	-0.20751913	0.042191207	-0.16771115
2.934055733396708e-09	-0.20721027	0.04175371	-0.16887452
2.93514647005359e-09	-0.2068688	0.041230652	-0.17026682
2.9360554543982005e-09	-0.20661521	0.040806472	-0.17142412
2.9371462603535955e-09	-0.20635562	0.040323805	-0.17280947
2.938055305959112e-09	-0.20618178	0.039952476	-0.17396127
2.939146155258313e-09	-0.2060295	0.03955418	-0.17534049
2.9400552257309746e-09	-0.20595281	0.03926854	-0.17648755
2.9411461306360033e-09	-0.20592363	0.038988374	-0.17786163
2.9420552197335137e-09	-0.20595261	0.038811196	-0.17900491
2.9431461589689044e-09	-0.20605104	0.038669433	-0.18037504
2.9440552897136265e-09	-0.20618457	0.03861139	-0.18151559
2.9451462253234627e-09	-0.20640332	0.03861316	-0.18288305
2.9460553203175955e-09	-0.20663056	0.03867213	-0.18402188
2.947146275357165e-09	-0.20695108	0.038807504	-0.185388
2.9480554127322788e-09	-0.20725238	0.038969412	-0.18652627
2.9491463193893385e-09	-0.20764658	0.039215147	-0.18789221
2.950055418802741e-09	-0.20799512	0.03945599	-0.18903083
2.951146397251422e-09	-0.2084277	0.039778687	-0.19039783
2.952055583667392e-09	-0.20879215	0.040067606	-0.19153771
2.9531466806054763e-09	-0.20922393	0.04042766	-0.19290665
2.954055954932093e-09	-0.20957105	0.04073041	-0.19404836
2.955147097492994e-09	-0.20996243	0.041086376	-0.19541956
2.9560564037848364e-09	-0.21026033	0.04136899	-0.19656318
2.957147604882702e-09	-0.21057531	0.04168189	-0.19793661
2.958057080753364e-09	-0.21079649	0.041914124	-0.19908209
2.959148425986473e-09	-0.21100594	0.042151116	-0.20045727
2.9600578699979056e-09	-0.21112998	0.042309012	-0.2016037
2.961149225091341e-09	-0.21121466	0.042446144	-0.20297958
2.962058737984328e-09	-0.2112303	0.042514104	-0.20412609
2.9631501762504213e-09	-0.21118283	0.042538095	-0.20550142
2.964059771826157e-09	-0.21108918	0.042509697	-0.2066469
2.965151283903801e-09	-0.21091485	0.042418446	-0.20802027
2.9660608605084167e-09	-0.21072155	0.04229652	-0.2091634
2.967152336249953e-09	-0.21043792	0.042098656	-0.21053317
2.9680619095180033e-09	-0.21016423	0.041894443	-0.21167284
2.9691534360003065e-09	-0.20979935	0.041607834	-0.2130379
2.9700631139888345e-09	-0.20947222	0.041339453	-0.21417317
2.971154739672598e-09	-0.20906197	0.040989134	-0.21553248
2.9720644305455213e-09	-0.20871353	0.04067967	-0.21666254
2.9731560205658e-09	-0.20829812	0.040295303	-0.2180151
2.9740656828097465e-09	-0.20796242	0.039970513	-0.2191393
2.9751572575709553e-09	-0.20758234	0.039583486	-0.2204846
2.9760669609684454e-09	-0.207292	0.039269373	-0.22160263
2.977158639250352e-09	-0.20698404	0.03891002	-0.22294049
2.978068427504731e-09	-0.20676713	0.038630653	-0.2240523
2.9791601930280047e-09	-0.2065609	0.038325787	-0.22538269
2.980070027815063e-09	-0.20643811	0.03810132	-0.2264883
2.9811618220084387e-09	-0.20635317	0.037871998	-0.22781144
2.9820716767386505e-09	-0.20633595	0.037717033	-0.2289112
2.9831635819943458e-09	-0.20637992	0.03757688	-0.23022781
2.9840735554166007e-09	-0.20646942	0.037499335	-0.23132251
2.98516560351558e-09	-0.20663747	0.037453614	-0.23263358
2.9860756663274836e-09	-0.20682463	0.037454247	-0.23372415
2.987167775016293e-09	-0.20710008	0.03749952	-0.23503083
2.9880778529760275e-09	-0.20736659	0.037571967	-0.23611832
2.9891699162722576e-09	-0.20772283	0.037696585	-0.23742197
2.9900799171073102e-09	-0.20804319	0.03782804	-0.23850758
2.9911718480600086e-09	-0.2084464	0.038013358	-0.23980966
2.9920817436723425e-09	-0.2087905	0.038185928	-0.24089456
2.9931735793703647e-09	-0.20920333	0.038408186	-0.24219656
2.9940834009046782e-09	-0.20953968	0.038600657	-0.2432819
2.9951751610226743e-09	-0.20992477	0.038833335	-0.24458499
2.9960849346639773e-09	-0.21022339	0.039023224	-0.24567163
2.997176702337549e-09	-0.210547	0.03923957	-0.24697666
2.9980865631285587e-09	-0.21078223	0.039405297	-0.2480652
2.999178394712788e-09	-0.21101716	0.039580848	-0.24937259
3.000088243515577e-09	-0.2111698	0.03970366	-0.25046295
3.0011800851947903e-09	-0.21129774	0.039818443	-0.25177237
3.0020899068148275e-09	-0.21135665	0.039884146	-0.25286418
3.003181753575573e-09	-0.21136944	0.03992444	-0.25417498
3.0040916697285234e-09	-0.21133228	0.03992456	-0.25526756
3.0050016378517414e-09	-0.21125296	0.039893735	-0.2563602
3.006093606339479e-09	-0.21110508	0.039816115	-0.25767103
3.007003591522807e-09	-0.21094121	0.03971847	-0.25876266
3.008095593866072e-09	-0.21070106	0.03956376	-0.26007146
3.0090055882026587e-09	-0.21046954	0.039405793	-0.26116064
3.0100975900294716e-09	-0.21016096	0.039184976	-0.26246554
3.0110075038981237e-09	-0.20988406	0.038978253	-0.26355067
3.0120994320950985e-09	-0.20953605	0.038707674	-0.26484972
3.013009362238261e-09	-0.20923933	0.038467493	-0.2659293
3.0141013027741224e-09	-0.20888354	0.03816707	-0.26722094
3.015011251565721e-09	-0.2085937	0.03791099	-0.2682937
3.0161033088191803e-09	-0.20826176	0.03760244	-0.26957652
3.017013416067313e-09	-0.20800428	0.03734866	-0.27064154
3.018105574466386e-09	-0.20772526	0.03705358	-0.27191457
3.0190157728443893e-09	-0.20752259	0.036819555	-0.27297118
3.020107994975917e-09	-0.20732059	0.03655772	-0.27423397
3.021018229989074e-09	-0.20719013	0.036358673	-0.27528208
3.0221105159590683e-09	-0.20708251	0.0361465	-0.2765348
3.023020782426552e-09	-0.20703542	0.035994332	-0.2775748
3.0241131820447862e-09	-0.20703126	0.035843685	-0.2788184
3.0250235554290637e-09	-0.2070715	0.035746112	-0.27985126
3.0261160349552463e-09	-0.20717116	0.03566353	-0.2810871
3.0270264396538658e-09	-0.20729528	0.03562361	-0.28211424
3.0281189501868545e-09	-0.20749024	0.03560982	-0.28334406
3.029029385822837e-09	-0.20768765	0.035625726	-0.28436714
3.030121982946253e-09	-0.20796134	0.035675645	-0.28559333
3.0310324922809544e-09	-0.20821534	0.035740815	-0.28661427
3.032125082105165e-09	-0.2085446	0.035843953	-0.28783894
3.033035653941549e-09	-0.20883374	0.035947625	-0.2888596
3.0341283879858282e-09	-0.20919086	0.0360889	-0.29008517
3.0350390670960043e-09	-0.2094908	0.03621693	-0.29110745
3.0361319384698374e-09	-0.20984578	0.03637784	-0.29233572
3.037042692543558e-09	-0.21013145	0.03651384	-0.29336083
3.0381356251002298e-09	-0.21045469	0.036673974	-0.29459307
3.0390464631828625e-09	-0.21070227	0.036800668	-0.2956218
3.0401394889309553e-09	-0.21096691	0.03693943	-0.29685858
3.0410503863186205e-09	-0.211156	0.037040167	-0.29789102
3.042143494420611e-09	-0.21134031	0.03713864	-0.29913184
3.0430544220474867e-09	-0.21145539	0.037198875	-0.3001671
3.044147529270695e-09	-0.21154441	0.037241533	-0.3014106
3.0450585044952193e-09	-0.21157627	0.03725024	-0.30244726
3.0461516755346478e-09	-0.21156304	0.03722648	-0.3036912
3.0470626411453186e-09	-0.21150947	0.037177254	-0.30472717
3.0481557708713797e-09	-0.21139564	0.037082534	-0.30596876
3.0490667409733757e-09	-0.21126153	0.036974326	-0.3070015
3.0501599848349915e-09	-0.2110571	0.03681076	-0.3082378
3.0510710445893924e-09	-0.21085413	0.036648147	-0.30926484
3.0521643487937875e-09	-0.21057682	0.03642452	-0.31049275
3.0530754753098145e-09	-0.21032251	0.036217436	-0.3115118
3.0541689139261986e-09	-0.20999634	0.035948552	-0.31272903
3.0550801557387138e-09	-0.2097128	0.035711467	-0.31373835
3.05617370983092e-09	-0.20936623	0.035416856	-0.3149431
3.057085027367006e-09	-0.20907834	0.03516748	-0.3159416
3.058178719646339e-09	-0.20874198	0.03486955	-0.3171332
3.0590901548528036e-09	-0.20847541	0.034627076	-0.31812066
3.060001607151967e-09	-0.20822674	0.034394007	-0.31910333
3.0610953712740624e-09	-0.20795868	0.03413196	-0.32027644
3.06200680208865e-09	-0.20776567	0.033932257	-0.32124922
3.0631004091823963e-09	-0.20757629	0.033719487	-0.32241118
3.0640116810680954e-09	-0.20745748	0.033567484	-0.32337567
3.0651051994244867e-09	-0.20736557	0.033418335	-0.32452908
3.0660164774828528e-09	-0.20733331	0.03332328	-0.32548755
3.0671100425294848e-09	-0.20734942	0.033245258	-0.32663527
3.0680213533650914e-09	-0.20740876	0.03321024	-0.3275902
3.0691149958162056e-09	-0.20753415	0.033203118	-0.32873517
3.0700264049530195e-09	-0.20768209	0.033224646	-0.32968897
3.0711201072251034e-09	-0.20790833	0.033280395	-0.3308338
3.072031530799335e-09	-0.20813388	0.033348724	-0.33178845
3.0731253075162174e-09	-0.20844336	0.03345233	-0.33293536
3.074036766744302e-09	-0.20872839	0.033552535	-0.33389246
3.0751305010124398e-09	-0.20909555	0.033683702	-0.33504274
3.076041955274176e-09	-0.20941606	0.033797383	-0.33600307
3.07713570174099e-09	-0.20980954	0.0339329	-0.33715746
3.078047122230646e-09	-0.21013778	0.03404029	-0.33812106
3.0791408038463576e-09	-0.21052302	0.03415666	-0.3392791
3.0800521957044823e-09	-0.21082981	0.034238942	-0.34024528
3.081145846716946e-09	-0.21117216	0.034315158	-0.34140563
3.0820571918108147e-09	-0.21142954	0.034356635	-0.34237292
3.083150810939219e-09	-0.21169734	0.03437662	-0.34353358
3.0840621630905204e-09	-0.21188113	0.034366563	-0.34450006
3.085155799445548e-09	-0.2120488	0.03432102	-0.34565845
3.0860672012174926e-09	-0.21214102	0.034254882	-0.34662193
3.087160963976341e-09	-0.21219157	0.03414235	-0.34777528
3.088072443915122e-09	-0.21218228	0.03402227	-0.34873337
3.089166286663758e-09	-0.21210922	0.03384925	-0.34987894
3.0900778138199384e-09	-0.21199776	0.03368375	-0.35082954
3.091171642672453e-09	-0.21180612	0.033463836	-0.35196498
3.0920831994428046e-09	-0.2116015	0.033266656	-0.35290647
3.093177086330101e-09	-0.21130769	0.033018675	-0.3540302
3.0940886393832646e-09	-0.21102804	0.032806966	-0.35496148
3.095000198144917e-09	-0.21072243	0.032594714	-0.355888
3.0960941618666817e-09	-0.21032971	0.032344554	-0.35699373
3.097005878322681e-09	-0.20998836	0.032144047	-0.3579102
3.09810011891171e-09	-0.20957193	0.03191785	-0.3590042
3.0990120339691656e-09	-0.2092275	0.031744737	-0.35991135
3.1001063896273587e-09	-0.20882776	0.03155896	-0.3609948
3.101018422827773e-09	-0.208514	0.03142453	-0.36189386
3.1021129608102235e-09	-0.20817053	0.031289373	-0.36296868
3.1030251197297377e-09	-0.207919	0.031199116	-0.36386138
3.104119711498971e-09	-0.20766692	0.031117385	-0.36492956
3.1050318546655883e-09	-0.20750378	0.03107045	-0.36581764
3.106126488815465e-09	-0.20736992	0.031037401	-0.36688137
3.107038673243204e-09	-0.20731317	0.031026952	-0.36776662
3.108133313004201e-09	-0.2073133	0.031031316	-0.36882797
3.1090454849700534e-09	-0.20737079	0.031045798	-0.3697119
3.110140100511345e-09	-0.20750764	0.03107171	-0.37077245
3.1110523480869627e-09	-0.20767608	0.031096764	-0.3716564
3.1121471019103775e-09	-0.207939	0.031126337	-0.3727174
3.113059406800404e-09	-0.20820399	0.031147068	-0.37360197
3.1141542299724153e-09	-0.20856948	0.031163143	-0.37466386
3.1150666297197195e-09	-0.2089068	0.031166371	-0.3755491
3.1161615938246432e-09	-0.20934094	0.031155055	-0.37661174
3.1170740441399865e-09	-0.20971878	0.031131206	-0.3774972
3.1181690333778555e-09	-0.21018018	0.031083813	-0.3785595
3.1190815465547465e-09	-0.21056232	0.03102818	-0.37944427
3.120176556539248e-09	-0.21100643	0.03094225	-0.38050494
3.121089016504625e-09	-0.21135573	0.030855449	-0.38138756
3.1220015115094624e-09	-0.21167849	0.030756038	-0.38226873
